,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,AGE_GROUP
6369,138736524,0,05NOV46,53.0,0,12.0,41.359,No,182.242,Yes,M,Masters,0,31,Commercial,16.85,9,Van,yes,9.581,1,No,4,6.405,1.0,1,Highly Urban/ Urban,2.0
6370,843132398,0,16MAY62,37.0,0,0.0,18.555,No,97.618,Yes,M,z_High School,Clerical,36,Private,45.73,6,Minivan,no,8.27,1,No,3,0.0,7.0,0,Highly Urban/ Urban,1.0
6371,650676239,0,09JUN45,54.0,0,14.0,164.42,No,402.031,Yes,z_F,PhD,Lawyer,48,Private,1.5,4,z_SUV,no,10.878,1,No,2,3.736,21.0,1,Highly Urban/ Urban,2.0
6372,470130625,0,27DEC42,56.0,0,12.0,137.181,No,392.07,Yes,z_F,Bachelors,Professional,47,Private,40.26,4,z_SUV,no,0.0,0,No,1,0.0,7.0,0,z_Highly Rural/ Rural,2.0
6373,208116405,0,13MAY53,46.0,0,7.0,85.559,No,285.506,Yes,M,Bachelors,Professional,18,Private,15.19,14,Minivan,yes,0.0,0,No,2,0.0,9.0,0,z_Highly Rural/ Rural,1.0
6374,473135731,0,09JAN46,53.0,0,12.0,45.432,No,182.32,Yes,M,Bachelors,Clerical,27,Private,14.56,1,Minivan,no,5.465,1,No,4,0.0,16.0,0,Highly Urban/ Urban,2.0
6375,146663597,0,25AUG49,50.0,0,8.0,0.0,No,0.0,z_No,z_F,Bachelors,Home Maker,47,Private,17.97,4,Van,yes,0.0,0,No,0,0.0,7.0,0,z_Highly Rural/ Rural,2.0
6376,945439560,0,16OCT48,51.0,0,16.0,133.469,No,376.662,Yes,M,Masters,0,23,Private,19.95,1,Van,yes,0.0,0,No,1,0.0,13.0,0,Highly Urban/ Urban,2.0
6377,506114012,0,03MAR49,50.0,0,13.0,109.95,No,293.399,Yes,z_F,PhD,Doctor,45,Private,17.5,6,z_SUV,no,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban,2.0
6378,229504103,0,30JUL48,51.0,0,13.0,72.334,No,0.0,z_No,z_F,z_High School,z_Blue Collar,36,Commercial,11.29,4,z_SUV,no,0.0,0,Yes,4,3.939,0.0,1,Highly Urban/ Urban,2.0
6379,909300659,0,09MAR52,47.0,0,11.0,32.916,No,0.0,z_No,M,<High School,Clerical,34,Private,5.64,1,Pickup,yes,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,2.0
6380,187691973,0,31JAN61,38.0,0,0.0,0.0,No,72.864,Yes,z_F,z_High School,Home Maker,51,Private,22.74,4,z_SUV,no,7.171,2,No,0,0.0,9.0,0,Highly Urban/ Urban,1.0
6381,667355215,0,26NOV62,36.0,3,12.0,45.59,No,172.745,Yes,z_F,z_High School,Professional,9,Private,16.65,3,z_SUV,no,0.0,0,No,0,13.77,5.0,1,Highly Urban/ Urban,0.0
6382,326037454,0,09FEB44,55.0,0,13.0,0.0,No,256.253,Yes,M,Bachelors,z_Blue Collar,33,Commercial,11.18,3,Pickup,yes,9.111,2,No,6,0.0,3.0,0,Highly Urban/ Urban,2.0
6383,587450533,0,30OCT48,51.0,0,9.0,94.561,No,250.521,z_No,M,Masters,Lawyer,24,Private,21.71,4,Van,yes,679.0,3,No,4,0.0,17.0,0,Highly Urban/ Urban,2.0
6384,214962763,0,19DEC43,55.0,0,14.0,37.93,No,190.513,Yes,M,Bachelors,Manager,51,Private,10.79,12,Pickup,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban,2.0
6385,502893337,0,06NOV49,50.0,0,0.0,0.0,No,122.287,Yes,M,<High School,Student,66,Private,1.5,1,Minivan,yes,0.0,0,No,0,2.663,1.0,1,z_Highly Rural/ Rural,2.0
6386,16259639,0,02NOV60,39.0,2,12.0,52.052,Yes,0.0,z_No,z_F,Bachelors,Manager,31,Private,21.98,14,z_SUV,no,0.0,0,Yes,2,0.0,0.0,0,Highly Urban/ Urban,1.0
6387,143062921,0,26APR68,31.0,1,12.0,22.654,Yes,0.0,z_No,z_F,<High School,z_Blue Collar,38,Private,13.33,1,z_SUV,no,0.0,0,Yes,2,0.0,6.0,0,Highly Urban/ Urban,0.0
6388,948426614,0,03NOV54,45.0,1,0.0,0.0,Yes,0.0,z_No,z_F,z_High School,Student,44,Private,1.5,4,Sports Car,no,0.0,0,No,1,5.645,7.0,1,Highly Urban/ Urban,1.0
6389,208280446,0,27FEB54,45.0,3,12.0,152.563,No,455.931,Yes,M,Bachelors,Manager,43,Private,19.7,3,Minivan,yes,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban,1.0
6390,250655555,0,29SEP53,46.0,0,15.0,62.565,No,188.189,Yes,M,z_High School,z_Blue Collar,35,Commercial,14.45,7,Minivan,yes,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban,1.0
6391,867274252,0,28NOV41,57.0,2,15.0,14.989,No,84.309,Yes,z_F,z_High School,Home Maker,43,Private,26.14,10,Sports Car,no,0.0,0,Yes,0,0.0,1.0,0,z_Highly Rural/ Rural,3.0
6392,406648980,0,31MAR61,38.0,1,11.0,51.551,No,177.942,Yes,z_F,Bachelors,z_Blue Collar,19,Private,15.38,1,z_SUV,no,5.563,3,No,3,3.22,0.0,1,Highly Urban/ Urban,1.0
6393,47083764,0,01DEC55,43.0,0,8.0,166.192,No,0.0,z_No,M,Masters,0,52,Commercial,21.11,1,Van,yes,4.962,3,No,2,0.0,0.0,0,Highly Urban/ Urban,1.0
6394,517596063,0,20AUG51,48.0,0,9.0,72.838,No,204.78,Yes,M,Bachelors,z_Blue Collar,49,Commercial,13.58,1,Minivan,no,0.0,0,No,1,0.0,1.0,0,z_Highly Rural/ Rural,2.0
6395,649809932,0,08NOV53,46.0,0,13.0,5.015,No,105.811,Yes,M,<High School,z_Blue Collar,45,Private,2.69,1,Minivan,yes,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban,1.0
6397,780883211,0,23APR57,42.0,0,11.0,36.864,No,104.136,Yes,z_F,z_High School,Clerical,29,Private,5.7,6,z_SUV,no,5.93,1,No,0,0.0,1.0,0,Highly Urban/ Urban,1.0
6398,882554904,0,15APR55,44.0,0,9.0,138.442,No,0.0,z_No,z_F,Masters,Lawyer,31,Private,19.74,10,Pickup,no,0.0,0,No,0,0.0,12.0,0,Highly Urban/ Urban,1.0
6399,944495729,0,20OCT57,42.0,3,16.0,39.636,No,161.117,Yes,z_F,<High School,z_Blue Collar,56,Commercial,26.55,9,Pickup,no,0.0,0,No,2,0.0,5.0,0,Highly Urban/ Urban,1.0
6400,258417857,0,11SEP61,38.0,0,12.0,0.0,No,125.191,Yes,M,<High School,z_Blue Collar,25,Commercial,10.25,1,Pickup,yes,0.0,0,Yes,0,0.0,1.0,0,z_Highly Rural/ Rural,1.0
6401,593750486,0,21AUG44,55.0,0,14.0,113.534,No,339.933,Yes,z_F,PhD,0,21,Commercial,24.64,6,Van,no,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban,2.0
6402,9413261,0,10NOV44,55.0,0,10.0,54.877,No,0.0,z_No,M,Bachelors,Clerical,37,Commercial,42.17,6,Panel Truck,yes,0.0,0,Yes,0,1.125,8.0,1,Highly Urban/ Urban,2.0
6403,558171004,2,07FEB54,45.0,2,12.0,8.467,No,105.059,Yes,z_F,<High School,Clerical,28,Private,6.9,9,z_SUV,no,0.0,0,No,0,6.868,6.0,1,Highly Urban/ Urban,1.0
6404,464247120,0,07FEB45,54.0,0,12.0,246.164,No,636.835,z_No,z_F,PhD,Doctor,46,Private,31.52,13,Minivan,no,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban,2.0
6405,878036819,0,22JUL43,56.0,0,0.0,0.0,No,0.0,Yes,z_F,<High School,Student,5,Private,7.1,4,z_SUV,no,0.0,0,No,2,0.0,7.0,0,Highly Urban/ Urban,2.0
6406,128174208,0,23AUG64,35.0,3,9.0,63.364,Yes,0.0,z_No,M,Masters,Professional,69,Commercial,23.33,1,Panel Truck,yes,0.0,0,No,0,5.423,16.0,1,Highly Urban/ Urban,0.0
6407,696493141,0,10MAY45,54.0,0,0.0,0.0,No,91.744,Yes,z_F,Masters,Home Maker,23,Private,6.9,4,Sports Car,no,12.271,4,No,2,0.0,13.0,0,Highly Urban/ Urban,2.0
6408,490897115,0,06OCT61,38.0,0,10.0,142.002,No,345.671,Yes,M,Bachelors,Manager,33,Commercial,27.75,4,Panel Truck,yes,0.0,0,No,2,0.0,12.0,0,Highly Urban/ Urban,1.0
6409,72110926,0,26AUG67,32.0,2,13.0,72.188,No,229.982,Yes,z_F,Bachelors,Professional,29,Private,9.79,17,z_SUV,no,3.176,2,No,1,0.0,13.0,0,Highly Urban/ Urban,0.0
6410,421079900,0,07MAR51,48.0,1,3.0,80.522,No,244.552,Yes,z_F,Bachelors,Manager,16,Private,14.35,1,z_SUV,no,0.0,0,No,2,0.0,1.0,0,Highly Urban/ Urban,2.0
6411,218957407,0,07JUL33,66.0,0,17.0,102.485,No,345.449,Yes,M,Masters,Manager,40,Private,17.61,4,z_SUV,yes,1.194,3,No,1,0.0,12.0,0,Highly Urban/ Urban,3.0
6412,818056111,0,08JUL53,46.0,0,7.0,79.249,No,269.116,Yes,M,Bachelors,z_Blue Collar,24,Commercial,14.02,4,Minivan,no,0.0,0,No,0,0.0,12.0,0,z_Highly Rural/ Rural,1.0
6413,737451303,0,26JUN68,31.0,3,10.0,26.606,Yes,0.0,z_No,z_F,z_High School,Student,27,Commercial,10.89,1,z_SUV,no,4.044,2,No,0,2.394,9.0,1,Highly Urban/ Urban,0.0
6414,282076733,0,17JUN54,45.0,0,10.0,50.352,No,201.404,Yes,z_F,Bachelors,Home Maker,16,Private,11.04,7,z_SUV,no,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban,1.0
6415,704242204,0,17MAR68,31.0,0,9.0,73.727,No,0.0,z_No,M,Bachelors,Professional,31,Commercial,19.21,6,Van,no,0.0,0,No,4,0.0,7.0,0,Highly Urban/ Urban,0.0
6416,295091190,0,16SEP67,32.0,0,0.0,0.0,No,0.0,Yes,M,<High School,Student,22,Private,9.05,1,Pickup,no,10.152,2,No,5,0.0,1.0,0,Highly Urban/ Urban,0.0
6417,988358143,0,08JUN56,43.0,0,13.0,42.768,No,183.793,Yes,M,Bachelors,Manager,32,Private,10.08,1,Minivan,yes,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban,1.0
6418,362777164,1,21JUL56,43.0,1,9.0,0.0,Yes,0.0,z_No,M,Bachelors,Professional,46,Private,12.83,4,Minivan,no,1.51,1,Yes,1,5.401,1.0,1,Highly Urban/ Urban,1.0
6419,81476515,2,19SEP63,36.0,2,9.0,64.599,Yes,189.527,z_No,M,Masters,Lawyer,16,Private,21.49,4,Van,yes,5.846,2,No,1,0.0,0.0,0,Highly Urban/ Urban,0.0
6420,670127664,0,02SEP53,46.0,0,12.0,35.852,No,142.093,Yes,M,<High School,z_Blue Collar,21,Private,13.46,10,Minivan,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban,1.0
6421,10185862,0,12NOV49,50.0,0,14.0,0.0,No,117.038,Yes,M,<High School,Clerical,22,Private,15.33,4,Minivan,no,0.0,0,No,0,0.0,5.0,0,Highly Urban/ Urban,2.0
6422,111885786,0,13JUL32,67.0,1,14.0,0.0,No,219.318,Yes,z_F,z_High School,Professional,66,Private,14.08,4,Sports Car,no,5.898,3,No,3,2.931,1.0,1,Highly Urban/ Urban,4.0
6423,16446925,0,13SEP51,48.0,0,7.0,22.362,No,127.087,Yes,M,<High School,Clerical,39,Private,27.16,3,Minivan,yes,22.906,1,Yes,0,0.0,1.0,0,Highly Urban/ Urban,2.0
6424,82398794,0,30AUG48,51.0,0,7.0,66.948,No,0.0,z_No,M,Bachelors,Professional,39,Commercial,28.87,10,Panel Truck,no,0.0,0,No,0,0.0,8.0,0,z_Highly Rural/ Rural,2.0
6425,508658607,0,22NOV56,42.0,0,0.0,16.423,No,0.0,z_No,M,<High School,Clerical,44,Private,21.54,4,Minivan,no,0.0,0,No,0,0.0,9.0,0,z_Highly Rural/ Rural,1.0
6426,114231234,0,23DEC44,54.0,0,15.0,52.105,No,196.481,Yes,z_F,Masters,Lawyer,40,Private,21.43,1,z_SUV,no,0.0,0,No,0,0.0,14.0,0,Highly Urban/ Urban,2.0
6427,262510033,0,09FEB56,43.0,0,9.0,53.431,No,0.0,z_No,z_F,Bachelors,Professional,5,Private,8.05,3,z_SUV,no,4.408,1,No,5,4.009,12.0,1,Highly Urban/ Urban,1.0
6428,608976095,0,07OCT58,41.0,1,14.0,6.712,No,0.0,Yes,z_F,Bachelors,Home Maker,37,Private,2.91,7,Sports Car,no,0.0,0,No,2,0.0,11.0,0,Highly Urban/ Urban,1.0
6429,777498837,0,23JUN42,57.0,0,12.0,62.411,No,260.638,Yes,M,Masters,0,31,Commercial,34.72,1,Panel Truck,yes,30.789,3,No,6,0.0,19.0,0,Highly Urban/ Urban,3.0
6431,486162046,0,22MAR50,49.0,0,12.0,45.471,No,170.808,Yes,z_F,Bachelors,Clerical,14,Private,10.67,1,z_SUV,no,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban,2.0
6432,91382305,0,19SEP56,43.0,1,8.0,27.413,Yes,0.0,z_No,z_F,z_High School,Clerical,10,Private,8.54,1,Sports Car,no,0.0,0,No,0,18.54,0.0,1,Highly Urban/ Urban,1.0
6433,928986116,0,21SEP38,61.0,0,15.0,85.554,No,272.542,Yes,M,Masters,Lawyer,43,Private,19.87,1,z_SUV,yes,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban,3.0
6434,873711350,0,18FEB56,43.0,0,11.0,45.931,No,137.861,Yes,M,Masters,0,5,Commercial,19.87,6,Van,yes,5.989,3,No,3,0.0,21.0,0,Highly Urban/ Urban,1.0
6435,463814342,0,25APR55,44.0,0,14.0,134.967,No,335.456,Yes,z_F,Masters,Manager,31,Private,16.02,4,Minivan,no,0.0,0,No,0,0.0,18.0,0,Highly Urban/ Urban,1.0
6436,646843657,0,05SEP49,50.0,0,13.0,46.952,No,223.769,Yes,z_F,Bachelors,z_Blue Collar,26,Commercial,6.2,1,z_SUV,no,0.0,0,No,0,3.731,1.0,1,Highly Urban/ Urban,2.0
6437,184765901,0,27JAN52,47.0,0,11.0,69.692,No,243.839,Yes,z_F,Masters,Lawyer,58,Private,18.37,4,Sports Car,no,3.314,2,No,0,0.0,10.0,0,Highly Urban/ Urban,2.0
6438,740716572,0,08AUG44,55.0,0,6.0,86.546,No,329.062,Yes,M,Masters,Lawyer,6,Private,15.96,4,Minivan,yes,0.0,0,No,3,0.0,18.0,0,Highly Urban/ Urban,2.0
6439,58001635,0,19MAY59,40.0,3,13.0,120.603,Yes,0.0,z_No,M,PhD,Doctor,16,Private,17.56,10,Van,no,0.0,0,No,0,0.0,13.0,0,Highly Urban/ Urban,1.0
6440,527670758,0,11FEB39,60.0,0,13.0,60.432,No,235.07,Yes,M,Bachelors,Professional,35,Private,18.56,1,Minivan,yes,0.0,0,No,0,7.369,10.0,1,z_Highly Rural/ Rural,3.0
6441,624628682,0,11MAY47,52.0,0,0.0,0.0,No,0.0,z_No,M,Bachelors,Clerical,36,Commercial,22.59,1,Panel Truck,yes,0.0,0,No,1,5.463,0.0,1,Highly Urban/ Urban,2.0
6442,329167641,0,22MAR42,57.0,0,13.0,192.297,No,488.216,Yes,M,PhD,0,53,Commercial,33.63,1,Panel Truck,yes,10.074,1,No,3,0.0,21.0,0,Highly Urban/ Urban,3.0
6443,181290061,0,15SEP44,55.0,0,6.0,38.322,No,149.578,Yes,z_F,Bachelors,Manager,5,Private,15.59,1,Minivan,no,0.0,0,Yes,0,0.0,14.0,0,Highly Urban/ Urban,2.0
6444,419976473,0,27SEP42,57.0,0,12.0,97.083,No,0.0,z_No,z_F,Bachelors,Professional,20,Private,18.8,13,Minivan,no,4.925,1,No,4,0.0,13.0,0,Highly Urban/ Urban,3.0
6445,137895222,0,01JAN48,51.0,0,13.0,32.57,No,158.055,Yes,M,Bachelors,Clerical,17,Commercial,9.86,9,Pickup,yes,5.533,1,No,6,0.0,9.0,0,Highly Urban/ Urban,2.0
6446,569134000,0,06OCT51,48.0,0,6.0,14.41,No,0.0,z_No,z_F,<High School,Clerical,27,Private,7.74,7,z_SUV,no,1.001,1,No,3,7.204,1.0,1,Highly Urban/ Urban,2.0
6447,345824763,0,31MAY64,35.0,0,12.0,101.956,No,284.104,Yes,z_F,Bachelors,z_Blue Collar,45,Commercial,28.16,10,Minivan,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban,0.0
6448,121706213,0,22MAY56,43.0,1,14.0,23.215,No,80.406,Yes,z_F,z_High School,Home Maker,33,Commercial,16.53,4,Minivan,no,0.0,0,No,2,0.0,6.0,0,z_Highly Rural/ Rural,1.0
6449,586304732,0,13SEP60,39.0,2,13.0,192.426,No,483.998,Yes,M,PhD,Doctor,46,Private,33.46,1,Minivan,yes,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban,1.0
6450,419268834,0,26DEC63,35.0,0,14.0,0.0,No,172.856,Yes,M,Bachelors,Manager,10,Commercial,21.95,1,Van,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban,0.0
6452,305188907,1,11JAN61,38.0,2,12.0,14.32,Yes,77.725,z_No,z_F,z_High School,Home Maker,26,Private,23.95,1,Minivan,no,3.718,1,No,0,6.88,4.0,1,Highly Urban/ Urban,1.0
6453,289313269,0,01JUL58,41.0,0,13.0,96.886,No,256.416,Yes,z_F,Bachelors,Professional,13,Private,15.29,1,Minivan,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban,1.0
6454,552499053,1,03APR61,38.0,2,0.0,0.0,No,0.0,Yes,z_F,z_High School,Student,24,Commercial,10.56,1,z_SUV,no,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban,1.0
6455,837122700,0,07OCT53,46.0,0,10.0,70.84,No,0.0,z_No,M,Bachelors,Professional,32,Private,13.18,3,Minivan,no,0.0,0,Yes,0,0.0,1.0,0,Highly Urban/ Urban,1.0
6456,788779542,2,03DEC38,60.0,2,0.0,21.92,No,78.026,Yes,z_F,z_High School,Clerical,50,Private,11.81,10,z_SUV,no,6.973,3,No,0,0.0,8.0,0,Highly Urban/ Urban,3.0
6457,348646112,0,26SEP37,62.0,0,14.0,67.112,No,238.759,Yes,z_F,Bachelors,Professional,32,Private,18.3,1,Sports Car,no,8.363,1,No,7,4.287,1.0,1,Highly Urban/ Urban,3.0
6458,972352732,0,28JUL58,41.0,0,12.0,36.449,No,0.0,Yes,M,z_High School,Student,37,Private,17.9,6,Minivan,yes,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,1.0
6459,49408042,0,27JUN50,49.0,0,11.0,138.942,No,0.0,z_No,M,Masters,Lawyer,37,Private,18.92,11,Van,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban,2.0
6460,664787627,0,25FEB57,42.0,0,13.0,77.737,No,238.724,Yes,z_F,Bachelors,Manager,27,Private,22.8,1,Minivan,no,0.0,0,No,2,0.0,11.0,0,Highly Urban/ Urban,1.0
6461,663029590,0,27APR45,54.0,0,12.0,46.074,No,0.0,z_No,M,Bachelors,Manager,42,Private,11.51,3,Pickup,yes,0.0,0,No,0,0.0,6.0,0,Highly Urban/ Urban,2.0
6462,63479241,0,29APR45,54.0,0,0.0,0.0,No,109.28,Yes,z_F,z_High School,Home Maker,13,Private,7.14,11,Sports Car,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,2.0
6463,800556705,1,26SEP61,38.0,2,11.0,50.718,Yes,0.0,z_No,z_F,<High School,Clerical,51,Private,14.23,1,z_SUV,no,3.649,1,No,5,0.0,5.0,0,z_Highly Rural/ Rural,1.0
6464,496954522,0,01FEB61,38.0,0,11.0,58.82,No,181.915,Yes,z_F,Bachelors,Clerical,55,Private,19.69,21,Pickup,no,4.528,2,No,0,0.0,10.0,0,Highly Urban/ Urban,1.0
6465,226909233,0,13JUN39,60.0,2,0.0,0.0,No,141.088,Yes,z_F,z_High School,Home Maker,47,Private,7.5,3,z_SUV,no,0.0,0,Yes,2,4.586,1.0,1,Highly Urban/ Urban,3.0
6466,553450547,0,22FEB56,43.0,0,0.0,0.0,No,84.656,Yes,M,z_High School,Student,36,Commercial,24.52,1,Panel Truck,no,1.119,1,No,8,3.784,0.0,1,Highly Urban/ Urban,1.0
6467,507552592,2,17JUN62,37.0,4,16.0,0.0,Yes,0.0,z_No,z_F,Bachelors,z_Blue Collar,23,Commercial,1.5,1,Sports Car,no,49.223,1,Yes,2,3.676,1.0,1,Highly Urban/ Urban,1.0
6468,463360926,2,23JUL55,44.0,3,14.0,47.231,No,168.478,Yes,z_F,z_High School,Clerical,31,Private,18.17,17,Pickup,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban,1.0
6469,799528270,0,09SEP67,32.0,2,13.0,14.744,No,0.0,Yes,z_F,Bachelors,Student,27,Private,14.93,3,z_SUV,no,613.0,2,No,5,0.0,7.0,0,Highly Urban/ Urban,0.0
6470,800426023,0,02DEC54,44.0,2,15.0,16.352,No,134.164,Yes,z_F,z_High School,Home Maker,37,Private,9.76,1,z_SUV,no,2.316,1,No,0,56.4,1.0,1,Highly Urban/ Urban,1.0
6471,64820276,0,01DEC51,47.0,0,0.0,0.0,No,114.664,z_No,z_F,Bachelors,Home Maker,8,Private,8.77,4,z_SUV,no,0.0,0,No,0,0.0,11.0,0,Highly Urban/ Urban,2.0
6472,3660621,0,11JUN69,30.0,1,9.0,77.156,Yes,0.0,z_No,z_F,Bachelors,Clerical,28,Private,11.43,9,z_SUV,no,11.295,3,No,6,0.0,1.0,0,z_Highly Rural/ Rural,0.0
6473,472137014,0,23SEP70,29.0,1,11.0,144.242,Yes,0.0,z_No,z_F,PhD,0,15,Private,16.37,4,Sports Car,no,4.822,2,No,0,0.0,13.0,0,Highly Urban/ Urban,0.0
6474,834249193,0,10SEP39,60.0,0,10.0,16.919,No,116.786,z_No,z_F,z_High School,Clerical,24,Private,9.19,9,z_SUV,no,0.0,0,No,0,2.386,0.0,1,Highly Urban/ Urban,3.0
6475,831585855,0,16MAR54,45.0,2,15.0,20.653,No,140.294,Yes,z_F,<High School,Clerical,24,Commercial,20.72,1,Pickup,no,0.0,0,No,0,10.69,6.0,1,Highly Urban/ Urban,1.0
6476,852469481,0,04DEC65,33.0,5,18.0,4.562,No,55.632,Yes,M,z_High School,Student,8,Commercial,9.65,7,Pickup,yes,0.0,0,No,4,0.0,9.0,0,Highly Urban/ Urban,0.0
6477,449101300,0,25JUN48,51.0,0,9.0,95.713,No,302.676,Yes,z_F,PhD,Manager,32,Private,23.04,9,Pickup,no,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban,2.0
6478,820425739,0,15JUL55,44.0,0,11.0,29.929,No,124.756,z_No,M,z_High School,Professional,41,Private,15.32,4,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban,1.0
6479,362335899,0,26JAN50,49.0,0,13.0,104.691,No,271.132,z_No,M,Bachelors,Professional,14,Commercial,30.26,7,Panel Truck,yes,22.813,1,Yes,7,0.0,1.0,0,Highly Urban/ Urban,2.0
6480,513474624,0,29DEC46,52.0,0,11.0,70.198,No,239.21,Yes,M,Bachelors,z_Blue Collar,41,Commercial,37.81,6,Panel Truck,no,0.0,0,Yes,0,934.0,9.0,1,Highly Urban/ Urban,2.0
6481,684319268,0,21SEP45,54.0,0,15.0,50.646,No,222.419,Yes,z_F,PhD,Home Maker,40,Private,32.1,6,Van,no,0.0,0,No,0,0.0,16.0,0,z_Highly Rural/ Rural,2.0
6482,63729628,0,31AUG49,50.0,0,8.0,69.03,No,196.452,Yes,z_F,z_High School,z_Blue Collar,10,Commercial,35.45,6,z_SUV,no,764.0,3,No,0,0.0,1.0,0,Highly Urban/ Urban,2.0
6483,567478451,0,11APR61,38.0,0,7.0,116.933,No,372.067,z_No,M,Bachelors,Professional,19,Commercial,25.74,1,Panel Truck,yes,0.0,0,No,0,0.0,14.0,0,Highly Urban/ Urban,1.0
6484,184517615,0,14JUL54,45.0,0,8.0,38.632,No,187.532,Yes,z_F,z_High School,z_Blue Collar,35,Commercial,25.34,4,Minivan,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,1.0
6485,997931907,2,07NOV60,39.0,2,11.0,30.29,No,134.576,Yes,z_F,<High School,z_Blue Collar,20,Commercial,18.27,3,Pickup,no,2.787,3,No,3,1.841,1.0,1,Highly Urban/ Urban,1.0
6486,2885798,0,25SEP52,47.0,0,15.0,57.446,No,205.31,Yes,M,z_High School,Professional,30,Private,12.12,4,Pickup,no,0.0,0,No,2,0.0,7.0,0,Highly Urban/ Urban,2.0
6487,347562336,0,30JUL66,33.0,0,8.0,102.981,No,302.779,Yes,M,z_High School,Professional,29,Private,16.68,1,Van,yes,0.0,0,No,0,0.0,11.0,0,z_Highly Rural/ Rural,0.0
6488,275865578,0,09FEB61,38.0,0,11.0,72.901,No,243.3,z_No,z_F,Bachelors,Professional,28,Private,15.2,4,z_SUV,no,1.31,3,No,5,0.0,4.0,0,Highly Urban/ Urban,1.0
6489,2885798,0,25SEP52,47.0,0,15.0,57.446,No,205.31,Yes,M,z_High School,Professional,30,Commercial,25.09,4,Panel Truck,no,0.0,0,No,1,5.324,7.0,1,Highly Urban/ Urban,2.0
6490,336896255,0,12DEC60,38.0,0,6.0,159.691,No,379.686,Yes,z_F,Masters,0,44,Commercial,23.26,4,Pickup,no,0.0,0,No,4,0.0,13.0,0,Highly Urban/ Urban,1.0
6491,908964571,0,21JUL59,40.0,0,10.0,90.377,No,251.223,z_No,M,Bachelors,z_Blue Collar,21,Commercial,5.5,1,Pickup,yes,0.0,0,No,2,0.0,7.0,0,Highly Urban/ Urban,1.0
6492,650729244,0,16DEC33,65.0,0,14.0,56.513,No,189.268,Yes,z_F,Masters,Lawyer,42,Private,15.36,10,Sports Car,no,5.229,1,No,4,0.0,25.0,0,Highly Urban/ Urban,3.0
6493,96249983,0,02FEB51,48.0,0,10.0,20.551,No,88.08,z_No,M,Masters,Lawyer,40,Private,14.15,3,Minivan,yes,4.939,3,No,2,0.0,17.0,0,Highly Urban/ Urban,2.0
6494,231947709,0,27JAN61,38.0,2,0.0,0.0,Yes,93.228,z_No,z_F,<High School,Home Maker,51,Private,9.75,8,z_SUV,no,11.093,3,No,7,4.913,1.0,1,Highly Urban/ Urban,1.0
6495,868197226,0,30OCT59,40.0,0,9.0,83.0,No,248.949,Yes,z_F,Masters,Lawyer,30,Private,21.88,1,z_SUV,no,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban,1.0
6496,240336746,0,16MAY42,57.0,2,16.0,86.232,No,272.326,Yes,z_F,Masters,Manager,8,Private,15.82,9,z_SUV,no,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban,3.0
6497,898647663,0,28DEC62,36.0,0,8.0,131.766,No,0.0,z_No,M,PhD,Manager,45,Private,13.95,4,Minivan,yes,0.0,0,No,0,4.495,11.0,1,Highly Urban/ Urban,0.0
6498,610834268,0,20FEB53,46.0,0,13.0,122.086,No,347.291,z_No,z_F,Masters,Lawyer,5,Private,7.02,6,Sports Car,no,0.0,0,No,0,0.0,11.0,0,Highly Urban/ Urban,1.0
