,ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
6495,868197226,0,40.0,0,9.0,83000.0,False,248949.0,True,F,Masters,Lawyer,30,Private,21880.0,1,SUV,False,0.0,0,False,0,0.0,15.0,False,Highly Urban/ Urban
6496,240336746,0,57.0,2,16.0,86232.0,False,272326.0,True,F,Masters,Manager,8,Private,15820.0,9,SUV,False,0.0,0,False,0,0.0,15.0,False,Highly Urban/ Urban
6497,898647663,0,36.0,0,8.0,131766.0,False,0.0,False,M,PhD,Manager,45,Private,13950.0,4,Minivan,True,0.0,0,False,0,4495.0,11.0,True,Highly Urban/ Urban
6498,610834268,0,46.0,0,13.0,122086.0,False,347291.0,False,F,Masters,Lawyer,5,Private,7020.0,6,Sports Car,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
6499,947320793,0,64.0,1,15.0,34199.0,False,174149.0,True,M,Bachelors,Blue Collar,5,Private,11210.0,7,Sports Car,True,10572.0,4,False,4,8550.0,8.0,True,Highly Urban/ Urban
6500,211458609,0,48.0,0,2.0,134333.0,False,358876.0,True,F,High School,Professional,9,Private,22490.0,6,SUV,False,0.0,0,False,2,0.0,1.0,False,Highly Urban/ Urban
6501,829738244,0,39.0,0,10.0,70750.0,False,228858.0,False,M,Bachelors,Blue Collar,68,Private,3350.0,1,Minivan,False,6006.0,2,False,3,3423.0,14.0,True,Highly Rural/ Rural
6502,986554544,0,51.0,0,0.0,0.0,False,0.0,False,M,PhD,Doctor,29,Private,8310.0,6,Pickup,True,0.0,0,False,0,0.0,18.0,False,Highly Urban/ Urban
6503,771190621,0,45.0,0,13.0,103134.0,False,,False,F,Masters,Lawyer,38,Private,16310.0,1,Sports Car,False,0.0,0,False,0,0.0,21.0,False,Highly Urban/ Urban
6504,505246407,0,53.0,0,13.0,69268.0,False,238236.0,True,M,Bachelors,Blue Collar,31,Commercial,13730.0,6,Minivan,False,23381.0,1,False,1,0.0,12.0,False,Highly Urban/ Urban
6505,554193726,0,40.0,0,9.0,103636.0,False,270623.0,True,M,Bachelors,Manager,47,Private,14070.0,7,Minivan,True,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
6506,467806649,0,60.0,0,9.0,100207.0,False,320199.0,False,M,Bachelors,Manager,34,Private,1500.0,10,Minivan,False,15403.0,2,False,0,0.0,11.0,False,Highly Urban/ Urban
6507,995214124,0,42.0,0,,56969.0,False,252556.0,True,M,Bachelors,Professional,18,Commercial,11400.0,1,Pickup,False,4512.0,3,False,5,4083.0,10.0,True,Highly Urban/ Urban
6508,374284502,0,54.0,0,0.0,0.0,False,87156.0,True,F,Masters,Home Maker,36,Private,22350.0,6,SUV,False,0.0,0,False,0,0.0,9.0,False,Highly Rural/ Rural
6509,538677206,0,34.0,3,16.0,118064.0,False,330500.0,True,M,Bachelors,Blue Collar,5,Commercial,13310.0,1,Minivan,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
6510,937135517,1,44.0,2,16.0,165769.0,False,414539.0,True,M,PhD,,27,Commercial,44250.0,9,Panel Truck,True,26121.0,4,True,8,3459.0,11.0,True,Highly Urban/ Urban
6511,528512018,1,44.0,2,15.0,80140.0,False,233009.0,True,M,Masters,Professional,40,Private,13910.0,21,Minivan,False,0.0,0,False,3,0.0,15.0,False,Highly Urban/ Urban
6512,691463996,0,39.0,2,17.0,23094.0,False,140813.0,True,F,High School,Blue Collar,27,Commercial,9310.0,4,Sports Car,False,4732.0,2,False,0,3091.0,1.0,True,Highly Urban/ Urban
6513,210355488,0,62.0,0,14.0,74430.0,False,266176.0,True,M,Masters,,64,Commercial,19690.0,3,Pickup,False,0.0,0,False,1,0.0,17.0,False,Highly Urban/ Urban
6514,469687527,0,43.0,2,16.0,,False,191740.0,True,M,Bachelors,Blue Collar,61,Commercial,14450.0,4,Minivan,False,0.0,0,False,0,0.0,9.0,False,Highly Urban/ Urban
6515,873552637,0,56.0,0,4.0,42235.0,False,145837.0,True,F,High School,Clerical,40,Private,5720.0,13,Sports Car,False,8901.0,2,False,0,0.0,7.0,False,Highly Urban/ Urban
6516,846022747,0,49.0,0,4.0,148125.0,False,392383.0,True,M,PhD,Doctor,38,Private,6400.0,7,Pickup,False,0.0,0,False,2,0.0,18.0,False,Highly Urban/ Urban
6517,988854727,0,32.0,4,11.0,16976.0,False,0.0,True,F,<High School,Student,25,Private,6640.0,1,SUV,False,3468.0,1,False,0,0.0,5.0,False,Highly Urban/ Urban
6518,922850321,0,66.0,0,12.0,84791.0,False,0.0,False,M,Masters,Manager,10,Private,9980.0,10,SUV,True,5918.0,1,False,0,0.0,13.0,False,Highly Urban/ Urban
6519,824623191,0,30.0,2,12.0,,False,160464.0,True,M,<High School,Clerical,35,Private,6140.0,10,Minivan,True,696.0,2,False,2,3858.0,1.0,True,Highly Urban/ Urban
6520,204838758,0,34.0,4,15.0,6876.0,False,,True,M,Bachelors,Student,45,Private,15930.0,10,Minivan,True,0.0,0,False,2,0.0,11.0,False,Highly Urban/ Urban
6521,983246897,2,38.0,2,9.0,43476.0,True,156267.0,False,F,High School,Blue Collar,37,Commercial,5850.0,16,SUV,False,7145.0,2,False,0,5769.0,1.0,True,Highly Urban/ Urban
6522,893570319,0,51.0,0,12.0,101212.0,False,0.0,False,M,Bachelors,Professional,43,Private,16720.0,6,Minivan,True,0.0,0,False,0,0.0,12.0,False,Highly Urban/ Urban
6523,384741518,0,32.0,1,10.0,37895.0,False,,True,M,High School,Clerical,21,Private,8490.0,10,Minivan,False,6073.0,2,False,0,0.0,1.0,False,Highly Urban/ Urban
6524,564000120,0,45.0,0,12.0,37407.0,False,138623.0,True,F,Bachelors,Manager,32,Private,7940.0,4,Sports Car,False,47712.0,1,True,0,0.0,12.0,False,Highly Urban/ Urban
6525,652685017,0,57.0,0,14.0,111970.0,False,342129.0,True,M,Masters,Manager,28,Commercial,23780.0,3,Panel Truck,False,20369.0,1,True,5,0.0,15.0,False,Highly Urban/ Urban
6526,419009490,0,40.0,1,9.0,90326.0,True,0.0,False,M,Bachelors,Blue Collar,33,Commercial,19380.0,3,Van,True,0.0,0,False,0,4392.0,7.0,True,Highly Urban/ Urban
6527,638611122,0,41.0,2,12.0,50.0,False,60765.0,True,M,Bachelors,Student,19,Commercial,5610.0,1,Pickup,True,0.0,0,False,0,0.0,14.0,False,Highly Rural/ Rural
6528,499204225,0,47.0,0,12.0,,False,202773.0,True,M,Masters,Lawyer,24,Private,14410.0,6,Minivan,True,0.0,0,False,2,0.0,12.0,False,Highly Urban/ Urban
6529,446435534,0,57.0,0,12.0,62238.0,False,0.0,False,M,Bachelors,Blue Collar,44,Commercial,11400.0,11,Pickup,True,0.0,0,False,3,0.0,7.0,False,Highly Rural/ Rural
6530,434682556,0,52.0,0,15.0,26782.0,False,164119.0,True,M,<High School,Clerical,52,Private,10890.0,10,Pickup,False,0.0,0,False,0,0.0,7.0,False,Highly Rural/ Rural
6531,871287808,0,49.0,0,13.0,9486.0,False,146041.0,True,F,Masters,Home Maker,24,Private,6390.0,4,SUV,False,0.0,0,False,2,0.0,15.0,False,Highly Rural/ Rural
6532,113773973,0,31.0,1,8.0,,True,115939.0,False,F,<High School,Clerical,24,Private,23010.0,7,SUV,False,0.0,0,True,0,0.0,1.0,False,Highly Rural/ Rural
6533,371702941,0,51.0,0,8.0,66804.0,False,0.0,False,M,Bachelors,Professional,35,Private,16130.0,6,Minivan,True,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
6534,145010935,0,33.0,4,15.0,40095.0,False,167208.0,True,F,High School,Clerical,48,Private,5510.0,7,Sports Car,False,34993.0,4,True,6,0.0,1.0,False,Highly Rural/ Rural
6535,739643429,0,57.0,0,5.0,32033.0,False,167795.0,True,F,Masters,Home Maker,44,Private,18110.0,10,Sports Car,False,1575.0,2,False,7,5834.0,16.0,True,Highly Urban/ Urban
6536,282293169,0,56.0,0,13.0,19657.0,False,0.0,False,M,<High School,Professional,36,Private,3470.0,1,Minivan,True,0.0,0,False,2,0.0,5.0,False,Highly Urban/ Urban
6537,167976834,0,35.0,2,12.0,105992.0,True,0.0,False,F,Bachelors,Professional,43,Private,17540.0,1,Minivan,False,25379.0,1,True,0,4771.0,9.0,True,Highly Urban/ Urban
6538,977322255,0,26.0,2,0.0,0.0,False,,True,F,High School,Student,10,Commercial,22430.0,4,Pickup,False,8538.0,4,False,8,2357.0,1.0,True,Highly Urban/ Urban
6539,678910448,0,34.0,1,12.0,62044.0,False,201347.0,True,F,Bachelors,Professional,37,Private,11100.0,17,SUV,False,0.0,0,False,0,0.0,7.0,False,Highly Rural/ Rural
6540,324561319,0,59.0,0,10.0,32857.0,False,0.0,False,F,PhD,Home Maker,29,Private,34470.0,1,Pickup,False,0.0,0,False,0,0.0,20.0,False,Highly Rural/ Rural
6541,372761026,0,47.0,0,12.0,80577.0,False,0.0,False,M,Masters,Lawyer,34,Private,13610.0,11,Minivan,False,0.0,0,False,3,0.0,12.0,False,Highly Urban/ Urban
6542,807382773,0,51.0,0,11.0,51303.0,False,209767.0,True,M,High School,Blue Collar,5,Commercial,18900.0,1,Van,False,3328.0,1,False,8,5374.0,11.0,True,Highly Urban/ Urban
6543,305459392,0,44.0,0,8.0,27127.0,False,,False,F,<High School,Clerical,36,Private,21960.0,6,Minivan,False,35472.0,2,True,2,0.0,1.0,False,Highly Urban/ Urban
6544,401200262,0,48.0,0,,,False,252896.0,True,M,Bachelors,Professional,14,Private,14030.0,4,Minivan,True,0.0,0,False,0,0.0,10.0,False,Highly Urban/ Urban
6545,410548344,0,60.0,0,13.0,62049.0,False,217434.0,True,F,Masters,Lawyer,70,Private,19620.0,11,SUV,False,0.0,0,True,0,1151.0,15.0,True,Highly Urban/ Urban
6546,463996114,0,43.0,0,13.0,85951.0,False,,False,M,Masters,Professional,27,Private,11560.0,20,Minivan,False,0.0,0,False,0,0.0,17.0,False,Highly Urban/ Urban
6547,614243399,0,40.0,0,,122543.0,False,326327.0,True,M,Bachelors,Manager,28,Commercial,25100.0,7,Panel Truck,False,0.0,0,False,2,0.0,15.0,False,Highly Urban/ Urban
6548,642473846,3,40.0,3,14.0,22705.0,False,138803.0,True,F,<High School,Clerical,28,Private,7770.0,6,Sports Car,False,28476.0,1,True,5,59.0,,True,Highly Urban/ Urban
6549,583259719,0,55.0,0,13.0,7898.0,False,153061.0,False,F,PhD,Home Maker,38,Private,9310.0,1,Minivan,False,0.0,0,False,0,0.0,12.0,False,Highly Rural/ Rural
6550,609570914,0,57.0,0,12.0,,False,109016.0,False,M,<High School,Student,21,Private,7260.0,6,Minivan,True,0.0,0,False,1,0.0,6.0,False,Highly Urban/ Urban
6551,495186029,0,49.0,0,10.0,122192.0,False,337259.0,False,M,Masters,,32,Commercial,24120.0,1,Panel Truck,False,0.0,0,False,0,0.0,,False,Highly Urban/ Urban
6552,782296062,0,50.0,0,11.0,38998.0,False,175757.0,True,M,High School,Blue Collar,47,Commercial,21460.0,7,Minivan,True,0.0,0,False,1,0.0,1.0,False,Highly Rural/ Rural
6553,212925200,0,54.0,0,11.0,98657.0,False,0.0,False,F,Masters,Lawyer,46,Private,16770.0,1,SUV,False,0.0,0,False,1,0.0,13.0,False,Highly Urban/ Urban
6554,132709202,1,41.0,2,13.0,39677.0,False,166364.0,True,F,High School,Clerical,14,Private,20210.0,4,Pickup,False,0.0,0,False,2,10215.0,6.0,True,Highly Urban/ Urban
6555,953853762,0,40.0,0,11.0,,False,206379.0,True,M,Bachelors,Manager,40,Private,16610.0,13,Van,False,0.0,0,False,0,0.0,9.0,False,Highly Urban/ Urban
6556,607022620,0,55.0,0,15.0,71402.0,False,246583.0,True,M,High School,Blue Collar,19,Commercial,27370.0,6,Panel Truck,True,718.0,2,False,2,0.0,9.0,False,Highly Urban/ Urban
6557,210751378,0,50.0,0,13.0,53568.0,False,202687.0,True,M,Bachelors,Blue Collar,37,Commercial,22250.0,13,Minivan,False,0.0,0,False,0,0.0,7.0,False,Highly Rural/ Rural
6558,150331854,0,56.0,0,14.0,220881.0,False,596021.0,False,F,PhD,,29,Commercial,50180.0,6,Panel Truck,False,0.0,0,False,2,0.0,1.0,False,Highly Urban/ Urban
6559,761519731,0,43.0,2,9.0,63644.0,True,174541.0,False,F,Bachelors,Manager,24,Private,16640.0,9,Sports Car,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
6560,602096710,0,45.0,0,,153009.0,False,416576.0,True,M,PhD,Manager,22,Commercial,24640.0,1,Panel Truck,True,5777.0,1,False,3,0.0,18.0,False,Highly Urban/ Urban
6561,399237836,0,43.0,0,7.0,,False,0.0,False,M,Bachelors,Clerical,34,Commercial,11610.0,10,Pickup,True,0.0,0,False,1,0.0,11.0,False,Highly Rural/ Rural
6562,547910569,0,60.0,4,16.0,28634.0,False,151602.0,True,M,<High School,Clerical,17,Private,5730.0,1,Minivan,False,30480.0,2,True,5,471.0,5.0,True,Highly Rural/ Rural
6563,557773366,0,51.0,0,0.0,0.0,False,106237.0,False,M,Masters,Lawyer,22,Private,13470.0,1,Minivan,True,0.0,0,False,1,0.0,1.0,False,Highly Urban/ Urban
6564,869972677,0,56.0,0,3.0,37352.0,False,0.0,False,M,Masters,Lawyer,40,Private,13910.0,7,Minivan,False,0.0,0,False,0,0.0,20.0,False,Highly Rural/ Rural
6565,735657458,0,39.0,0,11.0,,False,367206.0,False,M,Bachelors,Professional,31,Commercial,17580.0,1,Van,True,43663.0,3,False,5,0.0,14.0,False,Highly Urban/ Urban
6566,440614462,0,53.0,1,6.0,86100.0,False,268336.0,True,M,Masters,Manager,48,Private,15410.0,8,Minivan,False,0.0,0,False,1,0.0,15.0,False,Highly Urban/ Urban
6567,819630864,0,46.0,0,7.0,29968.0,False,180980.0,True,M,Bachelors,Blue Collar,43,Commercial,26310.0,10,Panel Truck,False,0.0,0,False,1,0.0,8.0,False,Highly Urban/ Urban
6568,702824999,0,34.0,1,12.0,34887.0,True,156214.0,False,F,Bachelors,Blue Collar,38,Commercial,23260.0,1,SUV,False,0.0,0,False,3,0.0,11.0,False,Highly Urban/ Urban
6569,720305468,0,44.0,2,14.0,62721.0,False,165941.0,True,F,Bachelors,Professional,42,Private,29770.0,3,SUV,False,0.0,0,False,0,0.0,4.0,False,Highly Urban/ Urban
6570,72803473,2,61.0,4,19.0,158546.0,False,390219.0,True,F,PhD,Manager,24,Private,42680.0,10,SUV,False,4640.0,1,False,3,0.0,19.0,False,Highly Urban/ Urban
6571,852315084,0,44.0,0,11.0,178864.0,False,428679.0,False,F,Masters,Lawyer,43,Private,23790.0,4,Pickup,False,0.0,0,False,0,0.0,15.0,False,Highly Urban/ Urban
6572,495742019,0,38.0,0,13.0,42245.0,False,0.0,False,F,High School,Blue Collar,42,Commercial,20510.0,10,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
6573,430472212,1,44.0,2,13.0,18564.0,True,117386.0,False,F,<High School,Clerical,12,Commercial,13850.0,16,Pickup,False,3828.0,3,False,3,2059.0,6.0,True,Highly Urban/ Urban
6574,234056875,0,47.0,0,4.0,12765.0,False,0.0,False,F,<High School,Student,71,Private,28640.0,13,Pickup,False,0.0,0,False,1,0.0,7.0,False,Highly Rural/ Rural
6575,256760194,0,57.0,0,11.0,13235.0,False,135560.0,False,F,Bachelors,Home Maker,6,Private,10170.0,4,SUV,False,8135.0,3,False,3,2422.0,13.0,True,Highly Urban/ Urban
6576,435169079,0,46.0,0,13.0,,False,369612.0,False,F,PhD,Manager,43,Private,20440.0,1,Minivan,False,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
6577,202023928,0,48.0,0,,105051.0,False,313504.0,False,M,Bachelors,Professional,37,Commercial,16810.0,4,Van,True,6978.0,2,False,2,1894.0,1.0,True,Highly Urban/ Urban
6578,608982026,0,36.0,1,13.0,14729.0,False,91594.0,True,M,<High School,Clerical,26,Private,14270.0,10,Minivan,True,0.0,0,False,0,0.0,6.0,False,Highly Rural/ Rural
6579,131511163,0,53.0,0,,126548.0,False,0.0,False,F,Masters,Lawyer,64,Private,19450.0,4,SUV,False,0.0,0,True,0,1058.0,13.0,True,Highly Urban/ Urban
6580,990242131,0,50.0,0,13.0,56566.0,False,222820.0,True,M,Masters,Manager,27,Commercial,24850.0,1,Panel Truck,False,1203.0,3,False,3,6691.0,11.0,True,Highly Urban/ Urban
6581,763745844,1,40.0,2,16.0,75188.0,False,241182.0,True,F,High School,Blue Collar,25,Commercial,13020.0,10,SUV,False,44010.0,3,True,4,1436.0,6.0,True,Highly Urban/ Urban
6582,727223664,0,38.0,0,11.0,91952.0,False,282565.0,False,M,Bachelors,Professional,30,Commercial,17850.0,7,Van,False,0.0,0,False,0,0.0,3.0,False,Highly Rural/ Rural
6583,136807839,1,36.0,2,10.0,45451.0,True,,False,F,Bachelors,Professional,48,Private,9650.0,1,SUV,False,0.0,0,False,0,0.0,10.0,False,Highly Rural/ Rural
6584,544601009,0,46.0,0,9.0,52932.0,False,214272.0,True,F,Masters,,15,Commercial,15560.0,6,Pickup,False,18907.0,3,True,0,0.0,17.0,False,Highly Urban/ Urban
6585,265777754,0,45.0,0,12.0,56828.0,False,201430.0,False,F,High School,Blue Collar,54,Commercial,14060.0,11,Sports Car,False,0.0,0,False,3,937.0,9.0,True,Highly Urban/ Urban
6586,17384627,0,41.0,0,10.0,53401.0,False,0.0,False,F,Bachelors,Blue Collar,26,Commercial,14210.0,11,SUV,False,3189.0,2,False,1,0.0,1.0,False,Highly Urban/ Urban
6587,964763388,0,55.0,0,12.0,37794.0,False,0.0,False,M,High School,Home Maker,38,Private,17050.0,1,Minivan,False,39617.0,3,True,4,5631.0,1.0,True,Highly Urban/ Urban
6588,115806457,0,34.0,1,9.0,28698.0,True,0.0,False,F,High School,Clerical,32,Private,10970.0,1,SUV,False,0.0,0,False,0,0.0,4.0,False,Highly Rural/ Rural
6589,533341484,0,31.0,4,6.0,32838.0,False,117101.0,True,M,<High School,Clerical,24,Commercial,4600.0,4,Pickup,False,0.0,0,False,0,0.0,3.0,False,Highly Rural/ Rural
6590,313119300,1,38.0,3,15.0,20145.0,False,128953.0,True,F,High School,Home Maker,56,Private,5200.0,3,Sports Car,False,38063.0,1,True,0,5192.0,1.0,True,Highly Urban/ Urban
6591,413423871,1,45.0,1,15.0,197836.0,False,504107.0,True,M,PhD,Lawyer,15,Private,11280.0,6,Pickup,True,8832.0,3,False,6,0.0,,False,Highly Urban/ Urban
6592,224632921,1,63.0,1,10.0,44866.0,False,203341.0,True,F,Masters,Manager,56,Private,11160.0,4,Sports Car,False,6499.0,1,True,9,5692.0,14.0,True,Highly Urban/ Urban
6593,315593814,0,37.0,3,17.0,91045.0,False,206587.0,True,M,Masters,,22,Commercial,27390.0,1,Panel Truck,False,2215.0,3,False,3,0.0,13.0,False,Highly Urban/ Urban
6594,709445077,0,41.0,0,6.0,180031.0,False,455995.0,True,F,Bachelors,Professional,25,Private,8440.0,8,SUV,False,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
6595,5707989,0,41.0,3,11.0,88426.0,True,0.0,False,F,High School,Blue Collar,9,Commercial,14440.0,4,SUV,False,6193.0,3,False,2,0.0,5.0,False,Highly Rural/ Rural
6596,176017386,0,47.0,0,12.0,48776.0,False,187090.0,True,F,High School,Blue Collar,5,Commercial,17910.0,6,SUV,False,0.0,0,False,2,0.0,1.0,False,Highly Urban/ Urban
6597,255696249,0,36.0,0,9.0,48741.0,False,210875.0,True,F,High School,Manager,48,Private,13230.0,6,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
6598,330276792,0,54.0,0,11.0,88903.0,False,,True,M,Masters,Manager,32,Private,15790.0,20,Minivan,True,0.0,0,False,0,0.0,,False,Highly Urban/ Urban
6599,153680870,1,40.0,2,11.0,85273.0,True,257283.0,False,F,Masters,Lawyer,55,Private,19070.0,13,SUV,False,2907.0,2,False,5,4246.0,15.0,True,Highly Urban/ Urban
6600,71921650,1,44.0,2,13.0,21247.0,False,112368.0,True,F,<High School,Clerical,35,Private,3620.0,1,SUV,False,3008.0,3,False,0,0.0,7.0,False,Highly Urban/ Urban
6601,805970222,1,40.0,3,14.0,51401.0,True,179590.0,False,M,Bachelors,Blue Collar,15,Commercial,9050.0,1,Pickup,False,0.0,0,True,0,0.0,6.0,False,Highly Rural/ Rural
6602,281348357,0,39.0,2,9.0,133920.0,True,0.0,False,F,Masters,Lawyer,41,Private,18790.0,6,Minivan,False,26926.0,2,True,0,4172.0,15.0,True,Highly Urban/ Urban
6603,537833008,0,58.0,0,11.0,220178.0,False,561085.0,False,M,PhD,Doctor,41,Private,13880.0,7,Minivan,True,4323.0,2,False,1,0.0,11.0,False,Highly Urban/ Urban
6604,828359048,0,54.0,0,5.0,79315.0,False,255491.0,True,F,Bachelors,Manager,7,Private,14830.0,4,Minivan,False,0.0,0,False,2,0.0,,False,Highly Urban/ Urban
6605,721543354,0,42.0,2,12.0,73661.0,True,0.0,False,F,<High School,Blue Collar,45,Commercial,25940.0,4,Minivan,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
6606,974000448,0,37.0,1,14.0,25346.0,False,,True,F,<High School,Blue Collar,36,Private,11790.0,7,SUV,False,31255.0,3,False,4,0.0,6.0,False,Highly Urban/ Urban
6607,505487021,0,35.0,0,11.0,105367.0,False,,True,M,Bachelors,Professional,30,Private,15540.0,7,Minivan,True,0.0,0,True,4,0.0,11.0,False,Highly Urban/ Urban
6608,212162970,0,46.0,0,13.0,18311.0,False,145159.0,True,M,Masters,Lawyer,33,Private,27300.0,13,Minivan,False,2607.0,4,False,8,0.0,23.0,False,Highly Urban/ Urban
6609,272342712,0,54.0,0,14.0,66955.0,False,241544.0,False,F,Bachelors,Professional,23,Private,23370.0,4,Pickup,False,0.0,0,False,3,0.0,10.0,False,Highly Urban/ Urban
6610,319208734,1,38.0,2,8.0,41230.0,False,,True,M,Bachelors,Clerical,30,Commercial,25730.0,3,Panel Truck,True,1410.0,1,False,10,6528.0,5.0,True,Highly Urban/ Urban
6611,164905242,0,48.0,0,11.0,59286.0,False,225803.0,True,F,High School,Professional,49,Private,19810.0,1,SUV,False,0.0,0,False,0,0.0,8.0,False,Highly Urban/ Urban
6612,702002572,0,33.0,3,13.0,33285.0,True,153247.0,False,F,High School,Clerical,28,Private,10610.0,1,SUV,False,3739.0,2,False,0,0.0,1.0,False,Highly Urban/ Urban
6613,459216288,1,63.0,1,11.0,54297.0,False,231033.0,True,M,Bachelors,Professional,36,Private,12150.0,4,Sports Car,True,0.0,0,False,0,2643.0,12.0,True,Highly Urban/ Urban
6614,20408932,0,42.0,0,8.0,52463.0,False,,True,M,High School,Blue Collar,18,Commercial,34890.0,8,Panel Truck,False,9058.0,2,False,5,0.0,11.0,False,Highly Urban/ Urban
6615,791984052,0,30.0,2,12.0,102113.0,True,255135.0,False,M,High School,Manager,37,Private,19720.0,3,Van,False,6998.0,1,False,0,0.0,1.0,False,Highly Urban/ Urban
6616,83360016,0,54.0,0,16.0,,False,152054.0,True,F,<High School,Blue Collar,61,Private,27310.0,13,Pickup,False,0.0,0,True,0,0.0,1.0,False,Highly Rural/ Rural
6617,761549990,0,43.0,3,,,False,183000.0,True,F,High School,Blue Collar,25,Private,15710.0,1,Minivan,True,0.0,0,False,4,2255.0,7.0,True,Highly Urban/ Urban
6618,594690877,1,45.0,1,11.0,105756.0,False,298161.0,True,F,PhD,Manager,36,Commercial,20520.0,6,Pickup,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
6619,138960084,0,33.0,4,0.0,0.0,False,0.0,True,M,<High School,Student,38,Private,5950.0,1,Pickup,True,0.0,0,True,0,0.0,1.0,False,Highly Urban/ Urban
6620,63207789,0,48.0,0,12.0,64916.0,False,282967.0,True,M,Bachelors,Blue Collar,18,Commercial,6200.0,4,Pickup,True,5893.0,1,False,6,0.0,11.0,False,Highly Urban/ Urban
6621,745157230,0,33.0,2,10.0,53041.0,False,147510.0,True,F,High School,Blue Collar,45,Commercial,19240.0,1,Pickup,False,4445.0,2,False,9,2439.0,10.0,True,Highly Urban/ Urban
6622,728563911,0,37.0,0,13.0,64668.0,False,,False,F,Masters,Manager,5,Private,4550.0,10,Sports Car,False,0.0,0,False,1,0.0,24.0,False,Highly Urban/ Urban
6623,285354802,2,38.0,2,12.0,102020.0,True,0.0,False,F,Masters,Lawyer,28,Private,15500.0,6,SUV,False,5306.0,2,False,5,3726.0,1.0,True,Highly Urban/ Urban
6624,595696137,0,56.0,1,14.0,133296.0,False,390866.0,True,F,PhD,Manager,24,Private,20430.0,17,Minivan,False,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
6625,114999708,0,53.0,0,7.0,22953.0,False,139610.0,True,M,<High School,Manager,24,Private,11640.0,1,Pickup,True,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
6626,142669423,0,44.0,0,12.0,51279.0,False,200803.0,True,M,<High School,Blue Collar,52,Commercial,12200.0,3,Pickup,True,0.0,0,False,0,40941.0,1.0,True,Highly Urban/ Urban
6627,424967789,0,51.0,0,11.0,50173.0,False,186074.0,True,F,High School,Clerical,22,Private,11620.0,14,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
6628,124334242,0,49.0,0,12.0,73242.0,False,0.0,False,F,Bachelors,Home Maker,22,Private,13580.0,3,SUV,False,11479.0,1,False,4,0.0,14.0,False,Highly Urban/ Urban
6629,325267397,0,33.0,2,8.0,92261.0,True,0.0,False,M,Bachelors,Blue Collar,28,Private,13380.0,1,Minivan,True,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
6630,315911975,0,29.0,2,12.0,34600.0,False,113013.0,True,M,High School,Manager,20,Private,7860.0,3,Pickup,True,558.0,1,False,7,0.0,1.0,False,Highly Urban/ Urban
6631,367581939,0,25.0,3,11.0,46671.0,False,125555.0,True,F,High School,Clerical,29,Private,22140.0,6,Minivan,False,7326.0,1,False,0,0.0,,False,Highly Urban/ Urban
6632,341750688,0,47.0,0,10.0,80963.0,False,0.0,False,F,PhD,Doctor,35,Private,40240.0,6,Sports Car,False,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
6633,503784924,0,44.0,1,9.0,67373.0,True,0.0,False,M,High School,Manager,15,Commercial,32460.0,4,Panel Truck,True,8423.0,4,False,0,0.0,1.0,False,Highly Urban/ Urban
6634,241800630,0,56.0,0,,0.0,False,92380.0,False,F,Bachelors,Home Maker,34,Private,24820.0,4,Sports Car,False,0.0,0,False,0,0.0,7.0,False,Highly Rural/ Rural
6635,81323076,0,53.0,0,15.0,169926.0,False,442348.0,True,F,PhD,Manager,49,Private,6800.0,14,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
6636,291961707,0,46.0,0,8.0,48656.0,False,194871.0,True,F,Bachelors,Blue Collar,45,Private,12580.0,10,SUV,False,7450.0,1,False,3,0.0,7.0,False,Highly Rural/ Rural
6637,670519706,0,44.0,0,6.0,234825.0,False,0.0,False,F,PhD,Doctor,14,Private,16790.0,4,SUV,False,32113.0,1,True,7,4262.0,19.0,True,Highly Urban/ Urban
6638,812467239,0,39.0,0,9.0,26454.0,False,131738.0,True,F,Masters,Manager,45,Private,8050.0,10,SUV,False,7607.0,2,False,0,0.0,1.0,False,Highly Urban/ Urban
