ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
957845672,0,32.0,2,0.0,,False,86502.0,True,F,<High School,Home Maker,39,Private,4700.0,7,SUV,False,0.0,0,False,0,0.0,6.0,False,Highly Rural/ Rural
139087691,0,38.0,0,10.0,,False,0.0,False,F,High School,Clerical,12,Private,7060.0,1,Sports Car,False,985.0,1,False,5,0.0,1.0,False,Highly Urban/ Urban
801577667,0,52.0,0,9.0,107066.0,False,331728.0,True,M,Bachelors,Professional,39,Private,17740.0,1,Minivan,True,0.0,0,False,0,0.0,9.0,False,Highly Urban/ Urban
747579957,0,42.0,0,10.0,74484.0,False,,False,M,Masters,,46,Commercial,5700.0,10,Pickup,True,2090.0,2,False,1,0.0,5.0,False,Highly Urban/ Urban
839197157,0,39.0,0,11.0,59995.0,False,0.0,False,M,High School,Clerical,38,Private,5400.0,10,Pickup,True,0.0,0,False,2,0.0,6.0,False,Highly Rural/ Rural
898631869,0,46.0,0,10.0,78374.0,False,0.0,False,M,High School,Blue Collar,41,Commercial,18620.0,11,Van,True,3181.0,1,False,5,0.0,1.0,False,Highly Urban/ Urban
232942859,0,40.0,2,11.0,195506.0,True,0.0,False,M,PhD,Lawyer,32,Private,29520.0,4,Minivan,False,0.0,0,False,0,0.0,10.0,False,Highly Urban/ Urban
532814342,0,45.0,0,10.0,,False,202242.0,True,F,Bachelors,Home Maker,39,Private,25280.0,1,Pickup,False,0.0,0,False,2,0.0,,False,Highly Urban/ Urban
196544770,0,57.0,0,,53339.0,False,,False,F,<High School,Blue Collar,37,Commercial,34150.0,4,Pickup,False,0.0,0,False,0,0.0,8.0,False,Highly Urban/ Urban
559736125,0,33.0,1,10.0,23953.0,True,0.0,False,F,High School,Clerical,39,Private,7200.0,1,Sports Car,False,1118.0,2,False,7,3770.0,8.0,True,Highly Urban/ Urban
196679200,2,43.0,2,10.0,1764.0,False,112808.0,True,F,<High School,Student,5,Private,1680.0,10,Sports Car,False,0.0,0,False,4,0.0,6.0,False,Highly Rural/ Rural
928170829,0,49.0,0,14.0,122265.0,False,384884.0,True,F,Bachelors,Blue Collar,29,Commercial,19020.0,1,SUV,False,0.0,0,False,0,0.0,5.0,False,Highly Rural/ Rural
982078476,0,50.0,0,0.0,0.0,False,91409.0,False,F,High School,Student,37,Private,6820.0,4,SUV,False,0.0,0,False,2,0.0,11.0,False,Highly Rural/ Rural
8698424,2,38.0,3,15.0,,False,339360.0,True,F,Bachelors,Blue Collar,15,Commercial,38260.0,1,Van,False,0.0,0,False,2,0.0,11.0,False,Highly Urban/ Urban
910732664,0,38.0,2,12.0,81024.0,False,223678.0,True,M,Masters,,31,Commercial,21480.0,1,Van,True,0.0,0,False,0,2986.0,17.0,True,Highly Urban/ Urban
797163987,0,33.0,1,12.0,120665.0,False,353724.0,True,F,Bachelors,Manager,35,Private,5820.0,1,Pickup,False,0.0,0,False,3,0.0,4.0,False,Highly Urban/ Urban
960979349,0,33.0,3,10.0,28853.0,False,181865.0,True,F,High School,Clerical,19,Private,4390.0,7,SUV,False,11580.0,2,True,0,3357.0,1.0,True,Highly Urban/ Urban
141445656,0,38.0,2,0.0,0.0,False,103951.0,True,F,Bachelors,Home Maker,25,Private,5300.0,10,Sports Car,False,3987.0,1,False,2,0.0,8.0,False,Highly Urban/ Urban
449375253,0,50.0,0,,29139.0,False,,True,M,Bachelors,Clerical,25,Private,7970.0,14,Pickup,True,0.0,0,False,2,0.0,1.0,False,Highly Rural/ Rural
937542593,0,64.0,0,,162255.0,False,444157.0,True,M,Masters,Lawyer,5,Private,18310.0,4,Pickup,True,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
214284147,0,47.0,0,0.0,0.0,False,132240.0,True,F,<High School,Home Maker,22,Private,8740.0,9,SUV,False,0.0,0,False,2,0.0,,False,Highly Urban/ Urban
592859964,2,41.0,3,10.0,90991.0,False,310709.0,True,M,Bachelors,Professional,43,Private,20960.0,6,Minivan,True,0.0,0,False,1,0.0,1.0,False,Highly Urban/ Urban
215337475,0,38.0,3,9.0,48606.0,False,224500.0,True,F,High School,Blue Collar,37,Commercial,17810.0,10,SUV,False,0.0,0,False,0,0.0,5.0,False,Highly Urban/ Urban
627828331,0,47.0,0,7.0,10376.0,False,134694.0,True,F,Bachelors,Home Maker,12,Private,6580.0,7,SUV,False,0.0,0,False,0,0.0,9.0,False,Highly Rural/ Rural
160125365,0,56.0,0,11.0,,False,0.0,False,F,Bachelors,Professional,46,Commercial,13110.0,10,Pickup,False,0.0,0,False,2,0.0,13.0,False,Highly Urban/ Urban
945439560,0,51.0,0,16.0,133469.0,False,376662.0,True,M,Masters,,23,Commercial,8370.0,1,Pickup,True,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
242693469,0,48.0,0,11.0,124487.0,False,323693.0,False,F,PhD,Doctor,41,Private,21970.0,6,Minivan,False,0.0,0,False,0,0.0,25.0,False,Highly Urban/ Urban
459294600,0,49.0,0,14.0,76778.0,False,209440.0,True,F,Bachelors,Home Maker,62,Private,14080.0,6,Sports Car,False,13397.0,1,True,1,6006.0,5.0,True,Highly Urban/ Urban
717963744,0,33.0,0,13.0,72968.0,False,188061.0,True,M,High School,Blue Collar,19,Commercial,19000.0,1,Minivan,True,0.0,0,False,0,0.0,8.0,False,Highly Rural/ Rural
343164733,1,44.0,1,13.0,,False,204376.0,True,M,Bachelors,Blue Collar,47,Commercial,16270.0,13,Van,True,0.0,0,True,2,0.0,9.0,False,Highly Rural/ Rural
327103894,0,35.0,0,13.0,59555.0,False,,True,F,<High School,Blue Collar,23,Commercial,17030.0,1,SUV,False,13272.0,2,False,3,0.0,6.0,False,Highly Rural/ Rural
594587338,0,29.0,1,,92948.0,False,302971.0,True,F,Bachelors,Professional,53,Private,17120.0,1,Sports Car,False,0.0,0,False,2,0.0,9.0,False,Highly Urban/ Urban
989168282,0,40.0,0,9.0,49182.0,False,186066.0,True,M,Bachelors,Blue Collar,28,Commercial,18770.0,10,Van,False,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
910134496,0,42.0,0,5.0,45623.0,False,205504.0,False,F,High School,Blue Collar,23,Commercial,27440.0,11,SUV,False,6248.0,4,False,0,0.0,4.0,False,Highly Urban/ Urban
736971720,0,55.0,0,15.0,86268.0,False,274362.0,True,M,Bachelors,Blue Collar,48,Commercial,34310.0,6,Panel Truck,False,4423.0,2,False,0,1698.0,12.0,True,Highly Urban/ Urban
619566934,0,49.0,0,11.0,68711.0,False,232438.0,True,F,Masters,Manager,29,Private,21780.0,1,Minivan,False,0.0,0,True,0,0.0,10.0,False,Highly Urban/ Urban
86772573,0,42.0,0,12.0,50519.0,False,134578.0,True,F,Bachelors,Clerical,44,Private,18490.0,7,Minivan,False,3590.0,3,False,2,0.0,11.0,False,Highly Urban/ Urban
955376851,0,41.0,0,12.0,23327.0,False,147099.0,False,F,Bachelors,Home Maker,25,Private,7890.0,1,SUV,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
857236178,1,36.0,2,6.0,11559.0,True,109456.0,False,F,<High School,Home Maker,24,Commercial,18570.0,1,Pickup,False,0.0,0,False,0,0.0,5.0,False,Highly Rural/ Rural
326900696,0,45.0,0,12.0,63117.0,False,0.0,False,F,Masters,Lawyer,41,Private,22040.0,11,SUV,False,0.0,0,False,0,0.0,9.0,False,Highly Urban/ Urban
319718069,0,51.0,0,15.0,85317.0,False,0.0,False,M,Masters,Lawyer,40,Private,1500.0,3,Minivan,True,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
598752269,0,38.0,0,8.0,58530.0,False,238054.0,True,F,Bachelors,Blue Collar,21,Commercial,16480.0,1,Sports Car,False,2775.0,3,False,7,6393.0,1.0,True,Highly Urban/ Urban
623678838,0,29.0,1,8.0,83557.0,True,224864.0,False,F,Bachelors,Professional,20,Private,33100.0,10,Pickup,False,0.0,0,False,0,0.0,8.0,False,Highly Urban/ Urban
469714824,0,55.0,0,13.0,76118.0,False,242287.0,True,M,Bachelors,Manager,61,Private,14000.0,1,Minivan,False,0.0,0,False,1,0.0,6.0,False,Highly Urban/ Urban
684927392,0,52.0,0,12.0,66436.0,False,241047.0,False,M,Bachelors,Blue Collar,58,Commercial,6700.0,6,Pickup,True,0.0,0,False,1,0.0,12.0,False,Highly Rural/ Rural
62742723,1,58.0,1,14.0,87644.0,False,290988.0,True,F,Bachelors,Manager,37,Private,16060.0,4,SUV,False,0.0,0,False,1,0.0,9.0,False,Highly Urban/ Urban
312193105,0,57.0,0,12.0,188536.0,False,489403.0,True,M,PhD,,35,Commercial,18930.0,7,Van,False,11320.0,3,False,0,0.0,1.0,False,Highly Urban/ Urban
317063721,1,56.0,2,14.0,198720.0,False,522898.0,True,F,PhD,Manager,23,Private,30690.0,1,SUV,False,4638.0,1,False,0,0.0,10.0,False,Highly Urban/ Urban
306382446,0,42.0,0,14.0,120315.0,False,0.0,False,M,PhD,Doctor,61,Private,6760.0,1,Pickup,True,9609.0,3,False,0,0.0,10.0,False,Highly Urban/ Urban
216924361,0,36.0,0,12.0,111446.0,False,0.0,False,F,Bachelors,Manager,29,Private,16240.0,19,Minivan,False,0.0,0,False,0,0.0,5.0,False,Highly Urban/ Urban
345824763,0,35.0,0,12.0,101956.0,False,284104.0,True,F,Bachelors,Blue Collar,73,Commercial,15370.0,8,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
301985160,0,57.0,2,15.0,148443.0,True,0.0,False,F,Masters,Lawyer,40,Private,18500.0,6,Sports Car,False,7014.0,2,False,4,3159.0,11.0,True,Highly Urban/ Urban
306109673,0,44.0,2,13.0,82586.0,True,277844.0,False,M,High School,Blue Collar,34,Commercial,15440.0,6,Minivan,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
717570073,0,42.0,1,11.0,38189.0,True,0.0,False,M,High School,Clerical,25,Private,21570.0,10,Minivan,False,18264.0,2,True,1,0.0,,False,Highly Urban/ Urban
811028349,0,34.0,2,15.0,42463.0,True,166941.0,False,M,Bachelors,Professional,26,Private,20520.0,7,Minivan,True,0.0,0,False,0,0.0,11.0,False,Highly Rural/ Rural
735124438,0,46.0,0,18.0,57870.0,False,264516.0,True,F,High School,Blue Collar,59,Commercial,17500.0,4,Minivan,False,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
345992784,0,40.0,1,0.0,0.0,True,100489.0,False,F,<High School,Home Maker,12,Private,7130.0,4,SUV,False,8288.0,2,False,2,0.0,1.0,False,Highly Urban/ Urban
116026007,0,46.0,0,13.0,109609.0,False,316291.0,True,F,PhD,Doctor,47,Private,21860.0,13,SUV,False,23433.0,2,False,3,0.0,13.0,False,Highly Urban/ Urban
407837479,0,50.0,0,12.0,29296.0,False,173233.0,True,F,<High School,Blue Collar,34,Private,9430.0,6,SUV,False,0.0,0,False,5,0.0,1.0,False,Highly Urban/ Urban
338407124,0,34.0,3,16.0,61220.0,False,237329.0,True,F,High School,Blue Collar,46,Commercial,8090.0,8,SUV,False,4402.0,2,False,7,5236.0,1.0,True,Highly Urban/ Urban
756107829,0,35.0,2,0.0,0.0,True,0.0,False,F,<High School,Student,12,Private,16010.0,4,SUV,False,5118.0,2,False,7,4410.0,1.0,True,Highly Urban/ Urban
870900882,0,45.0,0,13.0,44492.0,False,0.0,False,F,Masters,Lawyer,9,Private,13540.0,1,Minivan,False,10941.0,2,False,4,5686.0,20.0,True,Highly Urban/ Urban
896849191,0,67.0,1,,55289.0,True,0.0,False,F,Bachelors,Blue Collar,40,Commercial,20000.0,7,Minivan,False,0.0,0,False,3,0.0,10.0,False,Highly Urban/ Urban
946030696,0,31.0,1,13.0,82762.0,False,267537.0,True,F,Bachelors,Manager,35,Private,12880.0,1,Minivan,False,0.0,0,False,0,3674.0,4.0,True,Highly Urban/ Urban
983844230,0,50.0,0,14.0,41988.0,False,161160.0,True,F,Bachelors,Blue Collar,30,Commercial,10700.0,6,SUV,False,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
493194995,1,44.0,2,17.0,204668.0,True,0.0,False,M,Masters,,32,Commercial,21970.0,1,Van,True,0.0,0,False,0,5692.0,,True,Highly Urban/ Urban
971526886,0,36.0,0,11.0,87659.0,False,217976.0,True,M,Masters,Manager,13,Commercial,26180.0,1,Panel Truck,False,0.0,0,False,0,0.0,17.0,False,Highly Urban/ Urban
862472750,0,57.0,0,,70915.0,False,218477.0,True,M,Bachelors,Professional,22,Commercial,29070.0,1,Panel Truck,False,0.0,0,False,0,0.0,12.0,False,Highly Urban/ Urban
42444682,0,29.0,1,0.0,0.0,False,66346.0,True,F,<High School,Home Maker,34,Private,6170.0,1,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
511073157,0,57.0,0,13.0,89127.0,False,314698.0,True,M,PhD,,5,Commercial,8540.0,3,Pickup,True,2272.0,2,False,6,0.0,18.0,False,Highly Urban/ Urban
701170488,0,55.0,0,12.0,39482.0,False,0.0,False,M,PhD,,31,Commercial,28850.0,1,Panel Truck,True,0.0,0,False,0,0.0,10.0,False,Highly Urban/ Urban
634343179,0,36.0,0,8.0,99247.0,False,0.0,False,M,Masters,,44,Commercial,27080.0,11,Panel Truck,False,0.0,0,False,1,0.0,,False,Highly Urban/ Urban
231434550,0,43.0,0,6.0,24411.0,False,127798.0,False,F,<High School,Clerical,12,Private,8240.0,16,SUV,False,44891.0,1,True,2,0.0,6.0,False,Highly Urban/ Urban
207550909,0,52.0,0,0.0,0.0,False,98396.0,True,F,High School,Home Maker,22,Private,12280.0,6,SUV,False,7070.0,1,False,0,4045.0,10.0,True,Highly Urban/ Urban
156312663,0,31.0,4,15.0,20555.0,False,128048.0,True,F,High School,Clerical,26,Private,7760.0,9,SUV,False,3327.0,2,False,5,13352.0,11.0,True,Highly Urban/ Urban
222167380,0,53.0,0,12.0,44438.0,False,172432.0,False,M,High School,Blue Collar,43,Commercial,34450.0,10,Panel Truck,True,0.0,0,False,0,2944.0,1.0,True,Highly Urban/ Urban
668800586,3,42.0,3,6.0,19502.0,False,112001.0,True,F,<High School,Blue Collar,30,Commercial,17680.0,1,Minivan,False,4352.0,2,False,6,0.0,1.0,False,Highly Urban/ Urban
122103441,0,42.0,0,13.0,19835.0,False,141117.0,True,F,<High School,Home Maker,43,Private,5700.0,12,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
31882806,0,26.0,2,14.0,10730.0,False,0.0,True,F,High School,Student,5,Private,16150.0,11,SUV,False,6135.0,2,False,7,1022.0,6.0,True,Highly Urban/ Urban
656203689,1,45.0,1,8.0,114905.0,False,294905.0,True,M,Masters,Lawyer,34,Private,17490.0,6,Van,True,0.0,0,False,1,0.0,15.0,False,Highly Urban/ Urban
207041439,0,37.0,0,10.0,97916.0,False,0.0,False,M,<High School,Blue Collar,14,Private,14990.0,7,Minivan,True,0.0,0,False,1,0.0,9.0,False,Highly Urban/ Urban
7171634,0,38.0,0,13.0,77505.0,False,201937.0,True,M,Masters,Lawyer,20,Private,5300.0,7,Minivan,True,0.0,0,False,0,0.0,15.0,False,Highly Urban/ Urban
697370813,0,40.0,0,8.0,31678.0,False,0.0,False,M,<High School,Blue Collar,23,Private,18210.0,1,Van,True,34196.0,1,False,5,0.0,1.0,False,Highly Urban/ Urban
61087160,0,45.0,2,13.0,39163.0,False,168058.0,True,F,High School,Blue Collar,59,Private,9920.0,4,SUV,False,36025.0,3,False,7,0.0,4.0,False,Highly Urban/ Urban
379583651,1,39.0,1,10.0,,False,180150.0,True,M,Bachelors,Manager,40,Private,5400.0,4,Minivan,True,6349.0,1,False,1,0.0,10.0,False,Highly Urban/ Urban
760432134,0,45.0,0,12.0,52244.0,False,270015.0,False,M,High School,Blue Collar,39,Private,27610.0,6,Minivan,True,0.0,0,False,0,0.0,10.0,False,Highly Rural/ Rural
651411352,0,55.0,0,15.0,41882.0,False,164710.0,True,M,Bachelors,Manager,46,Commercial,7000.0,1,Pickup,False,0.0,0,True,1,0.0,5.0,False,Highly Urban/ Urban
909479253,0,59.0,0,7.0,150956.0,False,386522.0,False,F,PhD,Doctor,25,Private,9300.0,9,SUV,False,7670.0,2,False,3,0.0,11.0,False,Highly Urban/ Urban
765685114,0,51.0,0,8.0,42597.0,False,204432.0,True,M,Bachelors,Manager,35,Commercial,18830.0,12,Van,False,5109.0,2,False,6,0.0,9.0,False,Highly Urban/ Urban
738458916,0,37.0,0,12.0,93094.0,False,0.0,False,M,High School,Professional,22,Private,14710.0,6,Minivan,False,0.0,0,False,0,0.0,8.0,False,Highly Urban/ Urban
376021969,0,35.0,0,13.0,40457.0,False,0.0,False,F,High School,Blue Collar,55,Commercial,9050.0,13,SUV,False,974.0,3,False,7,6074.0,6.0,True,Highly Urban/ Urban
458463350,0,54.0,0,0.0,0.0,False,98561.0,True,F,Bachelors,Home Maker,29,Private,17700.0,1,SUV,False,0.0,0,False,0,2421.0,12.0,True,Highly Urban/ Urban
63115623,2,41.0,2,8.0,3604.0,True,0.0,False,M,High School,Student,53,Commercial,10850.0,4,Pickup,True,5810.0,3,True,0,2890.0,8.0,True,Highly Urban/ Urban
982914981,0,35.0,0,9.0,142997.0,False,333140.0,False,M,Masters,,16,Commercial,27320.0,7,Panel Truck,True,0.0,0,False,1,0.0,14.0,False,Highly Urban/ Urban
452323801,0,23.0,2,9.0,68687.0,True,0.0,False,M,Bachelors,Professional,44,Private,31560.0,10,Minivan,True,33581.0,1,True,3,0.0,9.0,False,Highly Urban/ Urban
761519731,0,43.0,2,9.0,63644.0,True,174541.0,False,F,Bachelors,Manager,24,Private,19410.0,3,Sports Car,False,4123.0,1,False,6,0.0,11.0,False,Highly Urban/ Urban
556992457,0,31.0,1,12.0,32381.0,True,0.0,False,F,High School,Blue Collar,25,Commercial,16980.0,1,Sports Car,False,4185.0,3,False,1,1941.0,1.0,True,Highly Urban/ Urban
59833163,0,48.0,0,10.0,108267.0,False,342009.0,True,M,Masters,Manager,13,Commercial,17760.0,1,Van,False,3573.0,3,False,3,0.0,11.0,False,Highly Urban/ Urban
625091544,0,61.0,0,0.0,0.0,False,137023.0,True,F,Bachelors,Home Maker,54,Private,15490.0,1,Sports Car,False,0.0,0,False,2,0.0,11.0,False,Highly Urban/ Urban
178642065,0,58.0,1,16.0,235986.0,False,545492.0,True,F,Masters,Manager,27,Private,30900.0,1,Sports Car,False,0.0,0,False,0,0.0,15.0,False,Highly Urban/ Urban
13647803,0,42.0,1,10.0,37438.0,True,0.0,False,F,<High School,Blue Collar,24,Private,10550.0,6,SUV,False,0.0,0,False,1,0.0,1.0,False,Highly Urban/ Urban
902503243,0,48.0,0,14.0,7505.0,False,116332.0,True,F,High School,Home Maker,37,Private,14300.0,1,SUV,False,7341.0,1,False,8,5542.0,,True,Highly Urban/ Urban
695198816,0,49.0,0,9.0,75772.0,False,256898.0,False,M,High School,Blue Collar,41,Commercial,6400.0,7,Pickup,False,0.0,0,False,0,4049.0,1.0,True,Highly Urban/ Urban
81555061,0,52.0,0,13.0,86473.0,False,285382.0,False,M,High School,Blue Collar,26,Commercial,20060.0,7,Van,True,0.0,0,False,0,0.0,12.0,False,Highly Rural/ Rural
38247687,0,50.0,0,11.0,53210.0,False,0.0,False,M,High School,Blue Collar,33,Commercial,23810.0,8,Panel Truck,True,19595.0,1,True,10,4767.0,8.0,True,Highly Urban/ Urban
169013078,0,38.0,0,,,False,311732.0,True,F,Masters,Lawyer,15,Private,17690.0,11,Minivan,False,0.0,0,False,0,0.0,16.0,False,Highly Urban/ Urban
501094254,0,32.0,1,,0.0,False,76582.0,True,F,Bachelors,Home Maker,70,Private,11500.0,16,Minivan,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
471915181,1,56.0,3,18.0,14757.0,False,149528.0,True,F,<High School,Clerical,44,Private,11750.0,4,Sports Car,False,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
908411443,0,50.0,0,10.0,101296.0,False,291426.0,True,M,Masters,Manager,7,Private,20820.0,3,Van,False,0.0,0,False,1,0.0,10.0,False,Highly Urban/ Urban
653170655,0,55.0,0,15.0,19532.0,False,133408.0,True,F,High School,Home Maker,142,Commercial,8950.0,4,Pickup,False,0.0,0,False,1,0.0,1.0,False,Highly Rural/ Rural
497054064,0,42.0,4,14.0,22225.0,True,103267.0,False,M,<High School,Clerical,31,Private,18780.0,11,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
97126508,0,48.0,0,3.0,54239.0,False,223217.0,False,F,High School,Blue Collar,13,Commercial,16520.0,1,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
218098391,0,58.0,1,17.0,52953.0,False,249239.0,True,F,Masters,Manager,8,Private,29850.0,6,Pickup,False,0.0,0,False,2,0.0,9.0,False,Highly Urban/ Urban
960646647,0,51.0,0,0.0,0.0,False,0.0,False,F,<High School,Student,23,Private,6600.0,1,SUV,False,27503.0,4,True,1,6836.0,1.0,True,Highly Urban/ Urban
272225305,0,41.0,0,11.0,25699.0,False,0.0,True,M,High School,Student,39,Commercial,8170.0,4,Pickup,True,0.0,0,False,1,0.0,1.0,False,Highly Rural/ Rural
543962026,0,62.0,0,13.0,69874.0,False,0.0,False,M,Masters,Manager,32,Commercial,26910.0,3,Pickup,False,6494.0,1,False,0,0.0,18.0,False,Highly Urban/ Urban
373919199,3,40.0,3,14.0,4885.0,False,0.0,True,F,Bachelors,Student,58,Commercial,5600.0,1,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
210265123,0,28.0,1,11.0,30877.0,False,114482.0,True,F,<High School,Clerical,26,Private,13290.0,11,Sports Car,False,1852.0,2,False,5,0.0,1.0,False,Highly Urban/ Urban
69654018,0,22.0,1,7.0,2214.0,False,114501.0,True,F,<High School,Home Maker,32,Private,17470.0,13,SUV,True,9453.0,1,False,6,4212.0,1.0,True,Highly Urban/ Urban
552019089,1,40.0,3,16.0,189555.0,False,452019.0,True,F,PhD,Doctor,35,Private,1500.0,1,SUV,False,0.0,0,False,0,3762.0,16.0,True,Highly Urban/ Urban
871006470,0,37.0,2,14.0,14055.0,False,0.0,True,F,<High School,Student,55,Private,9960.0,1,SUV,False,0.0,0,False,0,7783.0,7.0,True,Highly Rural/ Rural
240318859,0,45.0,2,0.0,0.0,True,0.0,False,M,<High School,Student,40,Private,13810.0,11,Minivan,False,0.0,0,False,0,0.0,,False,Highly Urban/ Urban
196368533,0,47.0,0,14.0,43779.0,False,,True,F,Masters,Professional,36,Private,10580.0,7,Sports Car,False,7588.0,3,False,6,0.0,1.0,False,Highly Urban/ Urban
908029467,0,34.0,1,0.0,0.0,False,70103.0,True,F,<High School,Home Maker,16,Private,5410.0,1,SUV,False,22598.0,3,True,8,0.0,1.0,False,Highly Urban/ Urban
831157828,0,29.0,0,7.0,11954.0,False,0.0,False,F,<High School,Clerical,16,Private,10190.0,1,SUV,False,0.0,0,False,1,3090.0,8.0,True,Highly Urban/ Urban
229711979,0,54.0,0,12.0,62013.0,False,204404.0,True,M,Masters,,48,Commercial,11230.0,6,Pickup,True,7211.0,2,False,0,0.0,1.0,False,Highly Rural/ Rural
780995809,0,47.0,0,9.0,95398.0,False,278934.0,False,M,Masters,,21,Commercial,38440.0,4,Panel Truck,False,0.0,0,False,0,0.0,19.0,False,Highly Rural/ Rural
220274036,0,62.0,0,10.0,23288.0,False,,False,M,<High School,Clerical,24,Private,3830.0,11,SUV,True,5071.0,3,False,0,0.0,1.0,False,Highly Urban/ Urban
100208113,0,58.0,0,13.0,102904.0,False,0.0,False,M,Masters,,47,Commercial,30460.0,4,Panel Truck,True,5705.0,2,False,0,39104.0,18.0,True,Highly Urban/ Urban
909479253,0,59.0,0,7.0,150956.0,False,386522.0,False,F,PhD,Doctor,9,Private,22500.0,1,Minivan,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
655682703,0,57.0,0,,144876.0,False,389058.0,True,F,Masters,Manager,34,Commercial,29940.0,6,Van,False,0.0,0,False,1,0.0,14.0,False,Highly Urban/ Urban
722851035,0,46.0,0,9.0,57049.0,False,211508.0,False,M,Bachelors,Manager,15,Commercial,11800.0,7,Pickup,True,1437.0,2,False,0,0.0,11.0,False,Highly Urban/ Urban
603971301,0,51.0,0,13.0,55727.0,False,195859.0,True,M,High School,Blue Collar,55,Commercial,7250.0,8,Pickup,True,0.0,0,False,1,2585.0,6.0,True,Highly Urban/ Urban
204546735,0,44.0,0,13.0,24849.0,False,0.0,False,F,<High School,Clerical,36,Private,12970.0,1,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
660320432,1,43.0,1,11.0,73247.0,True,0.0,False,F,Masters,Lawyer,12,Private,13170.0,4,Sports Car,False,3338.0,1,False,6,0.0,16.0,False,Highly Urban/ Urban
482259429,0,63.0,0,0.0,0.0,False,111129.0,True,F,PhD,Home Maker,33,Private,24020.0,1,SUV,False,0.0,0,False,0,5063.0,15.0,True,Highly Urban/ Urban
508323381,0,42.0,1,12.0,48915.0,True,0.0,False,F,Bachelors,Professional,25,Private,16360.0,4,SUV,False,6720.0,1,False,1,0.0,,False,Highly Urban/ Urban
707158619,0,43.0,0,13.0,86393.0,False,272050.0,True,M,Bachelors,Blue Collar,26,Commercial,14440.0,3,Minivan,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
411033051,0,24.0,1,8.0,12871.0,True,0.0,False,M,Bachelors,Clerical,53,Private,16500.0,13,Minivan,True,0.0,0,False,0,5865.0,6.0,True,Highly Urban/ Urban
82981141,0,36.0,0,0.0,0.0,False,,False,F,High School,Student,28,Commercial,6570.0,15,Sports Car,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
168833347,0,29.0,1,13.0,30447.0,False,145720.0,True,F,High School,Clerical,24,Private,5640.0,7,Sports Car,False,0.0,0,False,1,0.0,1.0,False,Highly Rural/ Rural
226854820,0,55.0,0,9.0,188788.0,False,481769.0,True,M,PhD,Doctor,31,Private,29640.0,1,Minivan,False,0.0,0,False,1,0.0,14.0,False,Highly Urban/ Urban
534275022,0,54.0,0,7.0,82395.0,False,224691.0,False,F,Masters,Lawyer,41,Private,6900.0,6,Sports Car,False,0.0,0,False,1,0.0,16.0,False,Highly Urban/ Urban
926305794,0,45.0,0,0.0,0.0,False,98716.0,True,F,High School,Student,34,Private,6000.0,4,SUV,False,29651.0,2,True,8,7746.0,7.0,True,Highly Urban/ Urban
782352281,0,44.0,1,14.0,250286.0,False,554267.0,True,F,PhD,Doctor,44,Private,30930.0,1,Minivan,False,0.0,0,False,2,0.0,18.0,False,Highly Urban/ Urban
508339617,0,34.0,2,12.0,55353.0,True,203703.0,False,F,High School,Blue Collar,41,Commercial,14090.0,13,SUV,False,4519.0,1,False,6,1559.0,6.0,True,Highly Urban/ Urban
282847528,0,40.0,2,10.0,31993.0,True,0.0,False,M,<High School,Blue Collar,42,Private,14070.0,10,Minivan,False,1128.0,1,False,0,0.0,6.0,False,Highly Urban/ Urban
351569400,0,49.0,0,12.0,105277.0,False,294480.0,True,F,Bachelors,Professional,30,Private,38000.0,10,Van,False,0.0,0,False,0,47520.0,1.0,True,Highly Rural/ Rural
741806843,0,32.0,3,14.0,35793.0,True,0.0,False,F,High School,Blue Collar,28,Private,19960.0,1,Pickup,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
